FECHA,MES,DESCRIPCIÓN,MONTO,CATEGORIA,M. DE PAGO,,,INGRESOS HANDBALL 2024,,,,,,,,,,,,
19/8/2024,agosto,Cuota,"$8,700.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
20/8/2024,agosto,Cuota,"$5,250.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
20/8/2024,agosto,Cuota,"$4,750.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
20/8/2024,agosto,Cuota,"$8,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
20/8/2024,agosto,Cuota,"$8,700.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
21/8/2024,agosto,Cuota,"$10,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
21/8/2024,agosto,Cuota,"$5,250.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
21/8/2024,agosto,Cuota adeudada,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
21/8/2024,agosto,Cuota,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
22/8/2024,agosto,Cuota,"$13,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
26/8/2024,agosto,Cuota adeudada,"$21,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
26/8/2024,agosto,Cuota,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
26/8/2024,agosto,Cuota adeudada,"$10,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
28/8/2024,agosto,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
30/8/2024,agosto,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$1,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$10,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$11,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$10,350.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$10,350.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$11,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$11,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$5,750.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
3/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
3/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
3/9/2024,septiembre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
3/9/2024,septiembre,Cuota,"$10,350.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
3/9/2024,septiembre,Cuota,"$10,350.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
3/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
3/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
4/9/2024,septiembre,Cuota,"$12,500.00 ",Menores,Efectivo,,,,,,,,,,,,,,,
4/9/2024,septiembre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
4/9/2024,septiembre,Cuota,"$11,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$9,775.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$9,775.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$9,775.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$8,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
5/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$9,775.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$9,775.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$6,000.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$9,775.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$9,775.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$9,755.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$5,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
6/9/2024,septiembre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/9/2024,septiembre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
8/9/2024,septiembre,Cuota,"$9,775.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
8/9/2024,septiembre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
8/9/2024,septiembre,Cuota,"$9,775.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
8/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$10,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$9,775.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$9,755.00 ",MIni,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$5,750.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$9,700.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$9,775.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
10/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$12,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$10,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$9,583.33 ",Infantil,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$9,583.33 ",Mini,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$9,583.33 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
12/9/2024,septiembre,Cuota,"$13,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
12/9/2024,septiembre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
12/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
12/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
12/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$10,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$12,000.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
14/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/9/2024,septiembre,Cuota,"$5,250.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
14/9/2024,septiembre,Cuota,"$5,250.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
14/9/2024,septiembre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
14/9/2024,septiembre,Cuota,"$5,750.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$3,000.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
16/9/2024,septiembre,Cuota,"$13,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
16/9/2024,septiembre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
16/9/2024,septiembre,Cuota,"$5,750.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
16/9/2024,septiembre,Cuota,"$12,150.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
16/9/2024,septiembre,Cuota,"$12,150.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
9/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
19/9/2024,septiembre,Cuota,"$13,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
20/9/2024,septiembre,Cuota,"$12,150.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
23/9/2024,septiembre,Cuota,"$13,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
23/9/2024,septiembre,Cuota,"$6,750.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
24/9/2024,septiembre,Cuota,"$13,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
24/9/2024,septiembre,Cuota medio mes,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
30/9/2024,septiembre,Cuota,"$9,700.00 ",cadetes,Transferencia,,,,,,,,,,,,,,,
30/9/2024,septiembre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
30/9/2024,septiembre,Cuota adeudada,"$13,500.00 ",cadetes,Transferencia,,,,,,,,,,,,,,,
1/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
1/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
1/10/2024,octubre,Cuota,"$10,350.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
1/10/2024,octubre,Cuota,"$10,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/10/2024,octubre,Cuota,"$11,500.00 ",Juveniles,Transferencia,,,,,,,,,,,,,,,
2/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
2/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Juveniles,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Juveniles,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Juveniles,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,776.67 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,776.67 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,776.67 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$10,350.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$10,350.00 ",Infantiles,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,775.00 ",Juveniles,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,775.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota adeudada,"$12,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,775.00 ",Juveniles,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,775.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
5/10/2024,octubre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
6/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
6/10/2024,octubre,Cuota,"$13,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$10,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$10,350.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
7/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
10/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
10/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
10/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
11/10/2024,octubre,Cuota,"$6,000.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/10/2024,octubre,Cuota,"$5,750.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
11/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
11/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Juveniles,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$10,350.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$10,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$5,000.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
13/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$9,775.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota adeudada,"$13,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$13,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,775.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,775.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,775.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,775.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,775.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$10,350.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$10,350.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Mayores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$10,350.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$10,350.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,776.67 ",Infantil,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,776.67 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$9,776.67 ",Mini,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$5,750.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
21/10/2024,octubre,Cuota,"$8,625.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
21/10/2024,octubre,Cuota,"$8,625.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
21/10/2024,octubre,Cuota,"$13,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
9/10/2024,octubre,Cuota,"$6,250.00 ",Mayores,Efectivo,,,,,,,,,,,,,,,
16/10/2024,octubre,Eventos,"$209,500.00 ",Administracion,Transferencia,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$12,500.00 ",Menores,Efectivo,,,,,,,,,,,,,,,
15/10/2024,octubre,Cuota,"$12,500.00 ",???,Efectivo,,,,,,,,,,,,,,,
28/9/2024,septiembre,Cuota,"$11,475.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
28/9/2024,septiembre,Cuota,"$11,475.00 ",Mini,Transferencia,,,,,,,,,,,,,,,
28/9/2024,septiembre,Cuota,"$11,475.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
3/10/2024,octubre,Cuota adeudada,"$19,200.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$13,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
24/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
24/10/2024,octubre,Cuota,"$11,500.00 ",Infantil,Transferencia,,,,,,,,,,,,,,,
24/10/2024,octubre,Cuota adeudada,"$41,400.00 ",Juvenil,Transferencia,,,,,,,,,,,,,,,
8/10/2024,octubre,Cuota,"$11,500.00 ",Menores,Transferencia,,,,,,,,,,,,,,,
25/10/2024,octubre,Cuota,"$13,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
14/10/2024,octubre,Cuota,"$11,500.00 ",Cadetes,Transferencia,,,,,,,,,,,,,,,
